Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000190	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc18g01860	uniProt_taxonomy_id_500485_Pc21g05590, uniProt_taxonomy_id_500485_Pc14g00970, uniProt_taxonomy_id_500485_Pc20g06660, uniProt_taxonomy_id_500485_Pc20g15540
OG0000190	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g05590	uniProt_taxonomy_id_500485_Pc14g00970, uniProt_taxonomy_id_500485_Pc20g06660, uniProt_taxonomy_id_500485_Pc20g15540
OG0000190	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc14g00970	uniProt_taxonomy_id_500485_Pc20g06660, uniProt_taxonomy_id_500485_Pc20g15540
OG0000190	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g06660	uniProt_taxonomy_id_500485_Pc20g15540
OG0000191	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc18g05880, uniProt_taxonomy_id_500485_Pc16g11420, uniProt_taxonomy_id_500485_Pc21g02230, uniProt_taxonomy_id_500485_Pc16g00240, uniProt_taxonomy_id_500485_Pc16g02880	uniProt_taxonomy_id_500485_Pc12g10570
OG0000191	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc18g05880, uniProt_taxonomy_id_500485_Pc16g11420, uniProt_taxonomy_id_500485_Pc21g02230, uniProt_taxonomy_id_500485_Pc16g00240	uniProt_taxonomy_id_500485_Pc16g02880
OG0000191	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc18g05880, uniProt_taxonomy_id_500485_Pc16g11420, uniProt_taxonomy_id_500485_Pc21g02230	uniProt_taxonomy_id_500485_Pc16g00240
OG0000191	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc18g05880	uniProt_taxonomy_id_500485_Pc16g11420, uniProt_taxonomy_id_500485_Pc21g02230
OG0000191	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g11420	uniProt_taxonomy_id_500485_Pc21g02230
OG0000192	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc15g01900	uniProt_taxonomy_id_500485_Pc22g07880, uniProt_taxonomy_id_500485_Pc20g12650, uniProt_taxonomy_id_500485_Pc16g09080, uniProt_taxonomy_id_500485_Pc12g08240, uniProt_taxonomy_id_500485_Pc18g05360, uniProt_taxonomy_id_500485_Pc13g06700
OG0000192	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g07880, uniProt_taxonomy_id_500485_Pc20g12650	uniProt_taxonomy_id_500485_Pc16g09080, uniProt_taxonomy_id_500485_Pc12g08240, uniProt_taxonomy_id_500485_Pc18g05360, uniProt_taxonomy_id_500485_Pc13g06700
OG0000192	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g07880	uniProt_taxonomy_id_500485_Pc20g12650
OG0000192	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g09080, uniProt_taxonomy_id_500485_Pc12g08240	uniProt_taxonomy_id_500485_Pc18g05360, uniProt_taxonomy_id_500485_Pc13g06700
OG0000192	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g09080	uniProt_taxonomy_id_500485_Pc12g08240
OG0000192	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc18g05360	uniProt_taxonomy_id_500485_Pc13g06700
OG0000193	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g02660	uniProt_taxonomy_id_500485_Pc12g13390, uniProt_taxonomy_id_500485_Pc16g09550, uniProt_taxonomy_id_500485_Pc22g22470, uniProt_taxonomy_id_500485_Pc12g13430, uniProt_taxonomy_id_500485_Pc21g09520, uniProt_taxonomy_id_500485_Pc21g12390
OG0000193	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g13390	uniProt_taxonomy_id_500485_Pc16g09550, uniProt_taxonomy_id_500485_Pc22g22470, uniProt_taxonomy_id_500485_Pc12g13430, uniProt_taxonomy_id_500485_Pc21g09520, uniProt_taxonomy_id_500485_Pc21g12390
OG0000193	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g09550, uniProt_taxonomy_id_500485_Pc22g22470	uniProt_taxonomy_id_500485_Pc12g13430, uniProt_taxonomy_id_500485_Pc21g09520, uniProt_taxonomy_id_500485_Pc21g12390
OG0000193	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g09550	uniProt_taxonomy_id_500485_Pc22g22470
OG0000193	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g13430	uniProt_taxonomy_id_500485_Pc21g09520, uniProt_taxonomy_id_500485_Pc21g12390
OG0000193	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g09520	uniProt_taxonomy_id_500485_Pc21g12390
OG0000194	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g01800	uniProt_taxonomy_id_500485_Pc21g02660, uniProt_taxonomy_id_500485_Pc21g08350, uniProt_taxonomy_id_500485_Pc20g02330, uniProt_taxonomy_id_500485_Pc21g23250, uniProt_taxonomy_id_500485_Pc16g00510, uniProt_taxonomy_id_500485_Pc22g24250
OG0000194	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g02660	uniProt_taxonomy_id_500485_Pc21g08350, uniProt_taxonomy_id_500485_Pc20g02330, uniProt_taxonomy_id_500485_Pc21g23250, uniProt_taxonomy_id_500485_Pc16g00510, uniProt_taxonomy_id_500485_Pc22g24250
OG0000194	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g08350, uniProt_taxonomy_id_500485_Pc20g02330	uniProt_taxonomy_id_500485_Pc21g23250, uniProt_taxonomy_id_500485_Pc16g00510, uniProt_taxonomy_id_500485_Pc22g24250
OG0000194	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g08350	uniProt_taxonomy_id_500485_Pc20g02330
OG0000194	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g23250	uniProt_taxonomy_id_500485_Pc16g00510, uniProt_taxonomy_id_500485_Pc22g24250
OG0000194	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g00510	uniProt_taxonomy_id_500485_Pc22g24250
OG0000195	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g06220	uniProt_taxonomy_id_500485_Pc06g01450, uniProt_taxonomy_id_500485_Pc22g13780, uniProt_taxonomy_id_500485_Pc21g11730, uniProt_taxonomy_id_500485_Pc21g17700, uniProt_taxonomy_id_500485_Pc20g01750, uniProt_taxonomy_id_500485_Pc12g09720
OG0000195	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc06g01450, uniProt_taxonomy_id_500485_Pc22g13780	uniProt_taxonomy_id_500485_Pc21g11730, uniProt_taxonomy_id_500485_Pc21g17700, uniProt_taxonomy_id_500485_Pc20g01750, uniProt_taxonomy_id_500485_Pc12g09720
OG0000195	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc06g01450	uniProt_taxonomy_id_500485_Pc22g13780
OG0000195	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g11730	uniProt_taxonomy_id_500485_Pc21g17700, uniProt_taxonomy_id_500485_Pc20g01750, uniProt_taxonomy_id_500485_Pc12g09720
OG0000195	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g17700	uniProt_taxonomy_id_500485_Pc20g01750, uniProt_taxonomy_id_500485_Pc12g09720
OG0000195	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g01750	uniProt_taxonomy_id_500485_Pc12g09720
OG0000196	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g14840	uniProt_taxonomy_id_500485_Pc21g10300, uniProt_taxonomy_id_500485_Pc21g22160, uniProt_taxonomy_id_500485_Pc22g09560, uniProt_taxonomy_id_500485_Pc21g04500, uniProt_taxonomy_id_500485_Pc16g10930, uniProt_taxonomy_id_500485_Pc21g00570
OG0000196	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g10300	uniProt_taxonomy_id_500485_Pc21g22160, uniProt_taxonomy_id_500485_Pc22g09560, uniProt_taxonomy_id_500485_Pc21g04500, uniProt_taxonomy_id_500485_Pc16g10930, uniProt_taxonomy_id_500485_Pc21g00570
OG0000196	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g22160	uniProt_taxonomy_id_500485_Pc22g09560, uniProt_taxonomy_id_500485_Pc21g04500, uniProt_taxonomy_id_500485_Pc16g10930, uniProt_taxonomy_id_500485_Pc21g00570
OG0000196	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g09560, uniProt_taxonomy_id_500485_Pc21g04500, uniProt_taxonomy_id_500485_Pc16g10930	uniProt_taxonomy_id_500485_Pc21g00570
OG0000196	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g09560, uniProt_taxonomy_id_500485_Pc21g04500	uniProt_taxonomy_id_500485_Pc16g10930
OG0000196	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g09560	uniProt_taxonomy_id_500485_Pc21g04500
OG0000197	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g11230	uniProt_taxonomy_id_500485_Pc12g11250, uniProt_taxonomy_id_500485_Pc12g11240, uniProt_taxonomy_id_500485_Pc12g11210, uniProt_taxonomy_id_500485_Pc13g06820, uniProt_taxonomy_id_500485_Pc22g04260, uniProt_taxonomy_id_500485_Pc13g12980
OG0000197	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g11250, uniProt_taxonomy_id_500485_Pc12g11240	uniProt_taxonomy_id_500485_Pc12g11210, uniProt_taxonomy_id_500485_Pc13g06820, uniProt_taxonomy_id_500485_Pc22g04260, uniProt_taxonomy_id_500485_Pc13g12980
OG0000197	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g11250	uniProt_taxonomy_id_500485_Pc12g11240
OG0000197	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g11210	uniProt_taxonomy_id_500485_Pc13g06820, uniProt_taxonomy_id_500485_Pc22g04260, uniProt_taxonomy_id_500485_Pc13g12980
OG0000197	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g06820, uniProt_taxonomy_id_500485_Pc22g04260	uniProt_taxonomy_id_500485_Pc13g12980
OG0000197	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g06820	uniProt_taxonomy_id_500485_Pc22g04260
OG0000198	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g06990	uniProt_taxonomy_id_500485_Pc21g15290, uniProt_taxonomy_id_500485_Pc20g00040, uniProt_taxonomy_id_500485_Pc13g05070, uniProt_taxonomy_id_500485_Pc12g01070, uniProt_taxonomy_id_500485_Pc13g07050, uniProt_taxonomy_id_500485_Pc22g19780
OG0000198	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g15290	uniProt_taxonomy_id_500485_Pc20g00040, uniProt_taxonomy_id_500485_Pc13g05070, uniProt_taxonomy_id_500485_Pc12g01070, uniProt_taxonomy_id_500485_Pc13g07050, uniProt_taxonomy_id_500485_Pc22g19780
OG0000198	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g00040, uniProt_taxonomy_id_500485_Pc13g05070, uniProt_taxonomy_id_500485_Pc12g01070	uniProt_taxonomy_id_500485_Pc13g07050, uniProt_taxonomy_id_500485_Pc22g19780
OG0000198	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g00040, uniProt_taxonomy_id_500485_Pc13g05070	uniProt_taxonomy_id_500485_Pc12g01070
OG0000198	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g00040	uniProt_taxonomy_id_500485_Pc13g05070
OG0000198	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g07050	uniProt_taxonomy_id_500485_Pc22g19780
OG0000199	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g10640	uniProt_taxonomy_id_500485_Pc13g03330, uniProt_taxonomy_id_500485_Pc21g06560, uniProt_taxonomy_id_500485_Pc12g12960, uniProt_taxonomy_id_500485_Pc22g19280, uniProt_taxonomy_id_500485_Pc20g06630, uniProt_taxonomy_id_500485_Pc12g13730
OG0000199	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g03330, uniProt_taxonomy_id_500485_Pc21g06560, uniProt_taxonomy_id_500485_Pc12g12960, uniProt_taxonomy_id_500485_Pc22g19280, uniProt_taxonomy_id_500485_Pc20g06630	uniProt_taxonomy_id_500485_Pc12g13730
OG0000199	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g03330, uniProt_taxonomy_id_500485_Pc21g06560, uniProt_taxonomy_id_500485_Pc12g12960	uniProt_taxonomy_id_500485_Pc22g19280, uniProt_taxonomy_id_500485_Pc20g06630
OG0000199	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g03330, uniProt_taxonomy_id_500485_Pc21g06560	uniProt_taxonomy_id_500485_Pc12g12960
OG0000199	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g03330	uniProt_taxonomy_id_500485_Pc21g06560
OG0000199	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g19280	uniProt_taxonomy_id_500485_Pc20g06630
OG0000200	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g10780	uniProt_taxonomy_id_500485_Pc22g09300, uniProt_taxonomy_id_500485_Pc22g19180, uniProt_taxonomy_id_500485_Pc13g14800, uniProt_taxonomy_id_500485_Pc22g14190, uniProt_taxonomy_id_500485_Pc12g06920, uniProt_taxonomy_id_500485_Pc12g02830
OG0000200	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g09300, uniProt_taxonomy_id_500485_Pc22g19180, uniProt_taxonomy_id_500485_Pc13g14800, uniProt_taxonomy_id_500485_Pc22g14190	uniProt_taxonomy_id_500485_Pc12g06920, uniProt_taxonomy_id_500485_Pc12g02830
OG0000200	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g09300, uniProt_taxonomy_id_500485_Pc22g19180	uniProt_taxonomy_id_500485_Pc13g14800, uniProt_taxonomy_id_500485_Pc22g14190
OG0000200	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g09300	uniProt_taxonomy_id_500485_Pc22g19180
OG0000200	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g14800	uniProt_taxonomy_id_500485_Pc22g14190
OG0000200	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc12g06920	uniProt_taxonomy_id_500485_Pc12g02830
OG0000201	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g02410	uniProt_taxonomy_id_500485_Pc24g00860, uniProt_taxonomy_id_500485_Pc13g00960, uniProt_taxonomy_id_500485_Pc13g00400, uniProt_taxonomy_id_500485_Pc24g01740, uniProt_taxonomy_id_500485_Pc24g01510, uniProt_taxonomy_id_500485_Pc24g01410
OG0000201	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g00860	uniProt_taxonomy_id_500485_Pc13g00960, uniProt_taxonomy_id_500485_Pc13g00400, uniProt_taxonomy_id_500485_Pc24g01740, uniProt_taxonomy_id_500485_Pc24g01510, uniProt_taxonomy_id_500485_Pc24g01410
OG0000201	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g00960, uniProt_taxonomy_id_500485_Pc13g00400	uniProt_taxonomy_id_500485_Pc24g01740, uniProt_taxonomy_id_500485_Pc24g01510, uniProt_taxonomy_id_500485_Pc24g01410
OG0000201	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g00960	uniProt_taxonomy_id_500485_Pc13g00400
OG0000201	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g01740	uniProt_taxonomy_id_500485_Pc24g01510, uniProt_taxonomy_id_500485_Pc24g01410
OG0000201	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g01510	uniProt_taxonomy_id_500485_Pc24g01410
OG0000202	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc18g02000	uniProt_taxonomy_id_500485_Pc21g22280, uniProt_taxonomy_id_500485_Pc20g12030, uniProt_taxonomy_id_500485_Pc21g22230, uniProt_taxonomy_id_500485_Pc22g11560, uniProt_taxonomy_id_500485_Pc13g12750, uniProt_taxonomy_id_500485_Pc20g13170
OG0000202	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g22280, uniProt_taxonomy_id_500485_Pc20g12030	uniProt_taxonomy_id_500485_Pc21g22230, uniProt_taxonomy_id_500485_Pc22g11560, uniProt_taxonomy_id_500485_Pc13g12750, uniProt_taxonomy_id_500485_Pc20g13170
OG0000202	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g22280	uniProt_taxonomy_id_500485_Pc20g12030
OG0000202	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g22230	uniProt_taxonomy_id_500485_Pc22g11560, uniProt_taxonomy_id_500485_Pc13g12750, uniProt_taxonomy_id_500485_Pc20g13170
OG0000202	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g11560, uniProt_taxonomy_id_500485_Pc13g12750	uniProt_taxonomy_id_500485_Pc20g13170
OG0000202	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g11560	uniProt_taxonomy_id_500485_Pc13g12750
OG0000203	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g13040	uniProt_taxonomy_id_500485_Pc21g19790, uniProt_taxonomy_id_500485_Pc22g06270, uniProt_taxonomy_id_500485_Pc13g07280, uniProt_taxonomy_id_500485_Pc18g02850, uniProt_taxonomy_id_500485_Pc20g01710, uniProt_taxonomy_id_500485_Pc21g20070
OG0000203	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g19790	uniProt_taxonomy_id_500485_Pc22g06270, uniProt_taxonomy_id_500485_Pc13g07280, uniProt_taxonomy_id_500485_Pc18g02850, uniProt_taxonomy_id_500485_Pc20g01710, uniProt_taxonomy_id_500485_Pc21g20070
OG0000203	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g06270, uniProt_taxonomy_id_500485_Pc13g07280, uniProt_taxonomy_id_500485_Pc18g02850, uniProt_taxonomy_id_500485_Pc20g01710	uniProt_taxonomy_id_500485_Pc21g20070
OG0000203	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g06270, uniProt_taxonomy_id_500485_Pc13g07280, uniProt_taxonomy_id_500485_Pc18g02850	uniProt_taxonomy_id_500485_Pc20g01710
OG0000203	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g06270, uniProt_taxonomy_id_500485_Pc13g07280	uniProt_taxonomy_id_500485_Pc18g02850
OG0000203	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g06270	uniProt_taxonomy_id_500485_Pc13g07280
OG0000204	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc14g01560	uniProt_taxonomy_id_500485_Pc14g01570, uniProt_taxonomy_id_500485_Pc13g07080, uniProt_taxonomy_id_500485_Pc16g15050, uniProt_taxonomy_id_500485_Pc16g06700, uniProt_taxonomy_id_500485_Pc16g03340, uniProt_taxonomy_id_500485_Pc16g14890
OG0000204	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc14g01570	uniProt_taxonomy_id_500485_Pc13g07080, uniProt_taxonomy_id_500485_Pc16g15050, uniProt_taxonomy_id_500485_Pc16g06700, uniProt_taxonomy_id_500485_Pc16g03340, uniProt_taxonomy_id_500485_Pc16g14890
OG0000204	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc13g07080	uniProt_taxonomy_id_500485_Pc16g15050, uniProt_taxonomy_id_500485_Pc16g06700, uniProt_taxonomy_id_500485_Pc16g03340, uniProt_taxonomy_id_500485_Pc16g14890
OG0000204	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g15050, uniProt_taxonomy_id_500485_Pc16g06700	uniProt_taxonomy_id_500485_Pc16g03340, uniProt_taxonomy_id_500485_Pc16g14890
OG0000204	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g15050	uniProt_taxonomy_id_500485_Pc16g06700
OG0000204	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g03340	uniProt_taxonomy_id_500485_Pc16g14890
OG0000205	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g24270	uniProt_taxonomy_id_500485_Pc20g11040, uniProt_taxonomy_id_500485_Pc21g06970, uniProt_taxonomy_id_500485_Pc22g07700, uniProt_taxonomy_id_500485_Pc22g19320, uniProt_taxonomy_id_500485_Pc16g14210, uniProt_taxonomy_id_500485_Pc16g08020
OG0000205	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc20g11040	uniProt_taxonomy_id_500485_Pc21g06970, uniProt_taxonomy_id_500485_Pc22g07700, uniProt_taxonomy_id_500485_Pc22g19320, uniProt_taxonomy_id_500485_Pc16g14210, uniProt_taxonomy_id_500485_Pc16g08020
OG0000205	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g06970, uniProt_taxonomy_id_500485_Pc22g07700, uniProt_taxonomy_id_500485_Pc22g19320	uniProt_taxonomy_id_500485_Pc16g14210, uniProt_taxonomy_id_500485_Pc16g08020
OG0000205	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc21g06970	uniProt_taxonomy_id_500485_Pc22g07700, uniProt_taxonomy_id_500485_Pc22g19320
OG0000205	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc22g07700	uniProt_taxonomy_id_500485_Pc22g19320
OG0000205	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc16g14210	uniProt_taxonomy_id_500485_Pc16g08020
OG0000206	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc17g00850	uniProt_taxonomy_id_500485_Pc24g02110, uniProt_taxonomy_id_500485_Pc17g00510, uniProt_taxonomy_id_500485_Pc17g00500, uniProt_taxonomy_id_500485_Pc23g00300, uniProt_taxonomy_id_500485_Pc23g01020, uniProt_taxonomy_id_500485_Pc22g26310
OG0000206	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g02110, uniProt_taxonomy_id_500485_Pc17g00510, uniProt_taxonomy_id_500485_Pc17g00500	uniProt_taxonomy_id_500485_Pc23g00300, uniProt_taxonomy_id_500485_Pc23g01020, uniProt_taxonomy_id_500485_Pc22g26310
OG0000206	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g02110, uniProt_taxonomy_id_500485_Pc17g00510	uniProt_taxonomy_id_500485_Pc17g00500
OG0000206	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g02110	uniProt_taxonomy_id_500485_Pc17g00510
OG0000206	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc23g00300, uniProt_taxonomy_id_500485_Pc23g01020	uniProt_taxonomy_id_500485_Pc22g26310
OG0000206	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc23g00300	uniProt_taxonomy_id_500485_Pc23g01020
OG0000207	uniProt.taxonomy_id_500485	n0	1.0	Terminal	uniProt_taxonomy_id_500485_Pc48g00010	uniProt_taxonomy_id_500485_Pc24g00800, uniProt_taxonomy_id_500485_Pc24g01680, uniProt_taxonomy_id_500485_Pc24g01440, uniProt_taxonomy_id_500485_Pc24g01470, uniProt_taxonomy_id_500485_Pc24g01710, uniProt_taxonomy_id_500485_Pc24g00830
OG0000207	uniProt.taxonomy_id_500485	n1	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g00800, uniProt_taxonomy_id_500485_Pc24g01680	uniProt_taxonomy_id_500485_Pc24g01440, uniProt_taxonomy_id_500485_Pc24g01470, uniProt_taxonomy_id_500485_Pc24g01710, uniProt_taxonomy_id_500485_Pc24g00830
OG0000207	uniProt.taxonomy_id_500485	n2	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g00800	uniProt_taxonomy_id_500485_Pc24g01680
OG0000207	uniProt.taxonomy_id_500485	n3	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g01440	uniProt_taxonomy_id_500485_Pc24g01470, uniProt_taxonomy_id_500485_Pc24g01710, uniProt_taxonomy_id_500485_Pc24g00830
OG0000207	uniProt.taxonomy_id_500485	n4	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g01470	uniProt_taxonomy_id_500485_Pc24g01710, uniProt_taxonomy_id_500485_Pc24g00830
OG0000207	uniProt.taxonomy_id_500485	n5	1.0	Terminal	uniProt_taxonomy_id_500485_Pc24g01710	uniProt_taxonomy_id_500485_Pc24g00830
